Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14797.165,15467.06367,15932.31561,16175.11942,16920.60333,17724.06127,18315.50035,19059.06217,19964.39314,20742.50614,22078.01584,23172.6909,24182.18079,24674.82296,25835.04943,26808.37022,29085.16412,30994.50577,32483.90314,31836.16882,32871.06893,34465.41987,34937.29121,36087.54315,37076.05696,38227.79804,40553.15243,42792.2547,44386.66566,46467.4506,
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22E+12,6.52E+12,6.74E+12,6.86E+12,7.20E+12,7.55E+12,7.82E+12,8.15E+12,8.55E+12,8.89E+12,9.48E+12,9.96E+12,1.04E+13,1.07E+13,1.12E+13,1.17E+13,1.27E+13,1.36E+13,1.43E+13,1.40E+13,1.45E+13,1.52E+13,1.54E+13,1.60E+13,1.64E+13,1.70E+13,1.81E+13,1.91E+13,1.98E+13,2.08E+13,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,81652434337,86451332969,98888515839,99800594009,1.11E+11,1.19E+11,1.30E+11,1.33E+11,1.44E+11,1.61E+11,1.75E+11,1.96E+11,2.20E+11,2.88E+11,3.74E+11,3.92E+11,4.36E+11,4.79E+11,5.44E+11,6.48E+11,7.81E+11,9.00E+11,8.40E+11,7.40E+11,7.47E+11,7.70E+11,7.76E+11,8.19E+11,9.23E+11,1.01E+12,1.18E+12,1.45E+12,1.37E+12,1.58E+12,1.80E+12,1.92E+12,2.08E+12,2.28E+12,2.30E+12,2.08E+12,2.29E+12,2.24E+12,2.01E+12,2.05E+12,2.37E+12,2.86E+12,3.35E+12,3.95E+12,4.59E+12,4.31E+12,5.35E+12,6.08E+12,6.14E+12,6.29E+12,6.42E+12,5.52E+12,5.39E+12,5.99E+12,5.82E+12,5.72E+12,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.542195053,4.792444287,2.586500768,7.402792914,5.201205726,4.108442614,4.39922012,7.917163389,6.252090765,6.595215593,6.651790265,7.150321165,8.595792661,6.361921366,3.727122691,6.168200116,4.836231755,3.919175664,6.617842897,6.063026756,0.381603444,-0.438179158,-2.520062412,3.812458469,3.647258896,4.49364462,3.362489023,1.032658077,1.359213422,0.347318568,3.470809223,2.52856546,3.746420621,4.581883828,1.518413155,3.518731045,5.131881075,2.230076368,0.132126764,3.791882496,0.881777967,0.289906365,1.558354079,6.340903409,4.255699474,5.26532864,5.510392416,3.919559445,-1.88576295,5.850165718,4.365838702,2.784156964,2.784873636,0.990677867,0.090086853,-0.336701964,1.772358851,1.571038613,0.83169257,
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,371.4413166,382.6810063,425.9133583,418.2600681,453.6775695,470.9505255,503.1878616,503.3058334,528.4985582,577.2177368,613.0847716,668.5500652,733.1928494,937.7986756,1190.560044,1218.1377,1322.612861,1421.084257,1577.528691,1839.26319,2167.038947,2444.549882,2231.347911,1925.000762,1903.121174,1920.139225,1895.410768,1961.661305,2169.32721,2323.581246,2669.455753,3224.290559,2993.92419,3383.486607,3801.525786,3986.60893,4243.974973,4578.934934,4548.922032,4042.850137,4394.933601,4239.88334,3753.097458,3784.279063,4305.82904,5141.974235,5952.577109,6928.701379,7958.466416,7393.212514,9065.807546,10193.85724,10186.95946,10326.13436,10417.35374,8870.63068,8577.358726,9432.971185,9081.194527,8847.43187,
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.673027384,1.96242588,-0.17758069,4.539780438,2.438068761,1.417621248,1.743109967,5.211898275,3.626758706,3.996689632,4.086268765,4.609414969,6.052320386,3.898826337,1.350575263,3.762104,2.486985038,1.610479752,4.267403917,3.739667149,-1.801546332,-2.585278587,-4.596176241,1.639169496,1.521750851,2.397668444,1.334100994,-0.907503395,-0.547193184,-1.502698103,1.605356198,0.721556918,1.956532457,2.815453578,-0.160182731,1.840782013,3.466356395,0.64737521,-1.365790328,2.29016278,-0.527465629,-1.063410254,0.231286039,4.988195145,2.960485919,3.98844115,4.260427005,2.713804382,-3.003453281,4.683431494,3.21004345,1.666415732,1.688450213,-0.058997448,-0.922939984,-1.317308394,0.800352381,0.633834477,-0.10046178,
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260.561802,6597.559503,6830.458856,7032.591527,7398.630805,7532.495888,7821.667547,8242.494682,8402.688377,8402.693939,8779.819548,8909.920615,8954.02743,9181.134448,9884.174545,10512.60185,11397.91058,12204.72359,12820.96398,12615.93841,13404.79596,14283.72121,14573.53534,15060.95132,15382.06951,15173.38751,15411.55882,16060.57587,16544.41589,16797.35933,
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77E+12,2.97E+12,3.13E+12,3.28E+12,3.51E+12,3.63E+12,3.83E+12,4.10E+12,4.25E+12,4.31E+12,4.57E+12,4.71E+12,4.79E+12,4.98E+12,5.43E+12,5.85E+12,6.42E+12,6.96E+12,7.39E+12,7.36E+12,7.91E+12,8.52E+12,8.79E+12,9.18E+12,9.48E+12,9.44E+12,9.69E+12,1.02E+13,1.06E+13,1.09E+13,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,32442925731,36097052544,41524683502,47881453183,58557683671,78686347259,1.43E+11,1.56E+11,1.94E+11,2.24E+11,2.38E+11,3.12E+11,4.01E+11,4.15E+11,4.16E+11,4.23E+11,4.29E+11,4.36E+11,4.47E+11,4.11E+11,4.08E+11,4.21E+11,5.51E+11,5.55E+11,6.04E+11,6.08E+11,6.34E+11,7.09E+11,8.03E+11,8.33E+11,8.10E+11,8.67E+11,9.67E+11,9.71E+11,9.67E+11,1.09E+12,1.27E+12,1.53E+12,1.79E+12,2.12E+12,2.65E+12,2.37E+12,2.77E+12,3.28E+12,3.58E+12,3.55E+12,3.57E+12,3.14E+12,3.15E+12,3.27E+12,3.61E+12,3.70E+12,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.57590689,18.85778807,12.27543258,16.24790867,11.89276201,9.936179787,-2.413813573,15.19018639,3.28544196,-4.750649884,4.625390779,-0.987472128,1.45610625,-1.954054165,-2.625044664,-1.187887749,-0.620108649,0.962069691,0.196991815,3.05793859,2.808972806,13.12370634,4.216601107,4.737692555,2.854289144,2.683101221,2.970303108,4.725284509,3.381856973,4.565691703,1.728917737,5.736460926,1.198584428,1.595102168,5.487214826,7.998390977,5.067419851,6.032982249,5.172698058,4.495773863,0.49553964,5.051637445,3.681000215,3.889395525,2.707693465,2.905446937,2.375418722,4.962428475,1.716279566,2.380202644,1.808834379,
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,247.6050548,267.9727304,299.8755303,336.4638242,400.4946775,523.5554448,924.2109867,981.0847416,1184.09534,1333.307287,1374.944698,1742.093133,2174.135548,2175.39485,2108.651234,2074.537301,2035.904339,2003.723223,1989.555942,1774.94364,1712.20651,1714.081846,2166.465202,2124.9467,2273.058578,2234.736522,2277.230138,2477.798426,2747.977305,2795.659467,2665.999032,2801.782441,3066.34667,3020.652289,2953.134791,3265.225767,3738.425417,4410.601214,5056.227604,5868.756017,7177.970224,6274.402399,7169.344653,8324.984473,8894.861579,8652.347582,8537.258824,7371.998335,7265.221146,7411.423129,8049.979551,8104.501888,
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,8.529997022,15.62279993,9.249911325,13.14280824,8.856014619,6.93534676,-5.120332009,11.93943984,0.323104659,-7.543630058,1.455456188,-4.077655932,-1.790176106,-5.149563093,-5.814772528,-4.384521483,-3.782747177,-2.174953259,-2.840575626,0.036155682,-0.076144588,9.224740157,1.4894167,2.920033228,0.415790698,0.367761045,0.194646689,2.593702195,1.351452432,2.585550012,-0.176218602,3.761385871,-0.681907285,-0.287151394,3.512060763,5.923568612,2.982482504,3.856496391,2.956469252,2.265244127,-1.648156658,2.864712078,1.568494239,1.814138435,0.702617593,0.94688089,0.478630226,3.080100514,-0.048919649,0.633762674,0.071303856,
Middle East & North Africa,MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753.379177,8488.341548,8922.81821,9137.211411,9317.32616,9503.519545,9923.666272,10222.33252,10631.68192,10775.88316,11425.9667,11609.47689,11774.61529,12369.56511,13462.86332,14257.48148,15201.36812,16062.00916,16742.69918,16636.90436,17316.04283,17905.13169,18489.49276,18369.93212,18063.07463,16283.34781,15931.46488,16573.71117,17106.74586,17471.18045,
Middle East & North Africa,MEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97E+12,2.22E+12,2.37E+12,2.49E+12,2.59E+12,2.72E+12,2.90E+12,3.05E+12,3.23E+12,3.33E+12,3.60E+12,3.73E+12,3.85E+12,4.13E+12,4.58E+12,4.95E+12,5.39E+12,5.81E+12,6.19E+12,6.29E+12,6.68E+12,7.05E+12,7.43E+12,7.53E+12,7.55E+12,6.93E+12,6.91E+12,7.31E+12,7.68E+12,7.98E+12,
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,5.84E+11,6.04E+11,6.47E+11,6.84E+11,7.35E+11,7.98E+11,8.76E+11,9.28E+11,1.01E+12,1.10E+12,1.16E+12,1.26E+12,1.39E+12,1.56E+12,1.71E+12,1.86E+12,2.08E+12,2.29E+12,2.57E+12,2.87E+12,3.13E+12,3.51E+12,3.66E+12,3.98E+12,4.39E+12,4.70E+12,4.96E+12,5.29E+12,5.75E+12,6.21E+12,6.56E+12,6.77E+12,7.11E+12,7.44E+12,7.87E+12,8.25E+12,8.70E+12,9.23E+12,9.70E+12,1.03E+13,1.10E+13,1.13E+13,1.17E+13,1.24E+13,1.32E+13,1.42E+13,1.51E+13,1.59E+13,1.63E+13,1.58E+13,1.66E+13,1.73E+13,1.80E+13,1.86E+13,1.93E+13,1.98E+13,2.02E+13,2.11E+13,2.23E+13,2.31E+13,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.30092674,6.09935054,4.398693564,5.802016813,6.399345855,6.503088235,2.504543929,4.798744201,3.100152752,-0.319318257,3.356252853,5.280791079,5.755296577,-0.178788393,-0.040811445,5.438356315,4.506493966,5.350753711,3.218634508,-0.017870548,2.630997863,-1.943626604,4.386036491,7.104130145,4.221892301,3.336163977,3.518456144,4.199447826,3.540527855,1.721070007,-0.295309436,3.279283793,2.744646291,4.0695421,2.685752176,3.577414239,4.432440914,4.33197909,4.684455515,4.197746567,1.036101228,1.887661707,2.94586388,3.808669151,3.645607078,2.975106075,2.335661452,-0.026079697,-2.57578359,2.61290665,1.704169503,2.199212028,1.888521408,2.493169133,2.661174934,1.512345251,2.309030842,2.838422621,2.268182858,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2939.448335,2991.592897,3155.097538,3283.141453,3480.426945,3729.969704,4044.247215,4231.867351,4579.98226,4912.487595,5129.091844,5504.815817,5997.485634,6640.80599,7206.816798,7773.08469,8613.028987,9400.465837,10424.52908,11515.46003,12437.7765,13816.08332,14242.84546,15336.63023,16803.68988,17833.07274,18619.66329,19672.45944,21172.75339,22644.6565,23645.61431,24086.21645,24967.70632,25765.54155,26925.46151,27891.38744,29105.32086,30510.89188,31684.7733,33311.75118,35147.87659,35822.80361,36666.27032,38391.00675,40766.67325,43349.0056,45724.25136,47646.43886,48215.11179,46483.02509,48374.0946,50111.9823,51723.22566,53077.24208,54637.83259,55502.6915,56364.85516,58467.97381,61163.83877,63181.79576,
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.587656963,4.449370289,2.867155595,4.294987283,5.023215614,5.211291145,1.327389783,3.697780883,2.060668554,-1.495600576,1.895249815,4.151191111,4.724190612,-1.13214853,-1.06640494,4.404335557,3.44427558,4.24703107,2.097253425,-1.004604039,1.603792742,-2.896343712,3.4284162,6.17267431,3.299645359,2.378574734,2.55457493,3.218067385,2.480958449,0.540625246,-1.609196026,1.877881836,1.420996348,2.81462511,1.486035905,2.391451729,3.204230418,3.157091416,3.523480724,3.063095249,0.031538155,0.930949161,2.060692422,2.851661364,2.692438178,1.982391046,1.365079624,-0.980536199,-3.451316285,1.738668025,0.948919528,1.422554326,1.153925898,1.722041567,1.912329393,0.745722646,1.608080778,2.211894927,1.685833181,
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23516.63281,23924.76481,24935.28383,25889.2094,27185.71935,28167.97763,29374.44723,30838.63498,32201.45604,33850.09922,35643.48654,36446.11721,37320.59107,38783.27265,40936.59905,43339.66954,45484.41332,47140.01068,47587.02542,46282.52677,47633.44445,49063.4305,50683.85758,52237.7196,54118.09985,55606.59614,56778.05535,58815.11377,61541.98416,63705.09199,
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52E+12,6.72E+12,7.11E+12,7.47E+12,7.94E+12,8.33E+12,8.78E+12,9.33E+12,9.86E+12,1.05E+13,1.12E+13,1.15E+13,1.19E+13,1.25E+13,1.33E+13,1.42E+13,1.51E+13,1.58E+13,1.61E+13,1.58E+13,1.64E+13,1.70E+13,1.77E+13,1.83E+13,1.91E+13,1.98E+13,2.04E+13,2.13E+13,2.24E+13,2.33E+13,
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1.07E+12,1.13E+12,1.22E+12,1.31E+12,1.44E+12,1.56E+12,1.71E+12,1.84E+12,1.99E+12,2.19E+12,2.39E+12,2.65E+12,3.08E+12,3.72E+12,4.18E+12,4.68E+12,5.07E+12,5.72E+12,6.88E+12,7.94E+12,8.82E+12,8.99E+12,8.85E+12,9.15E+12,9.56E+12,1.01E+13,1.22E+13,1.41E+13,1.59E+13,1.67E+13,1.88E+13,1.99E+13,2.14E+13,2.17E+13,2.32E+13,2.55E+13,2.58E+13,2.54E+13,2.56E+13,2.69E+13,2.75E+13,2.73E+13,2.84E+13,3.18E+13,3.54E+13,3.75E+13,3.95E+13,4.33E+13,4.59E+13,4.29E+13,4.50E+13,4.84E+13,4.84E+13,4.91E+13,5.01E+13,4.73E+13,4.82E+13,5.03E+13,5.31E+13,5.36E+13,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.73560898,5.780539225,5.527619177,6.626003618,5.442902201,6.075894533,4.712256698,6.361687538,5.715439004,2.355737885,3.808341948,5.476572807,6.113622011,1.133363049,0.213139823,4.731283843,3.698174509,4.336749582,3.968055047,1.402689566,2.119544946,0.323956393,2.823786138,4.587117151,3.731465525,3.045203314,3.552913057,4.623388185,3.831343833,3.093842827,1.371228899,2.039476706,1.204176831,3.068958425,2.687814631,3.050861684,3.432748722,2.807402683,3.177412466,3.988838388,1.409016119,1.546499774,2.051317683,3.220254024,2.833850522,3.099299027,2.729170041,0.271031898,-3.43486798,2.937255654,1.853908683,1.283793942,1.510379893,2.050492606,2.423075336,1.730435915,2.501818827,2.205899809,1.659346454,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1329.455228,1376.175199,1465.040771,1557.675823,1679.678906,1799.615006,1951.204133,2070.371388,2222.405119,2414.814022,2607.07771,2855.125169,3277.173683,3924.349581,4352.673284,4824.634415,5179.690913,5784.441205,6894.59818,7887.940103,8680.32018,8759.816559,8556.857858,8766.243225,9093.013742,9499.210248,11413.81121,13115.59646,14670.44168,15222.82028,17001.67104,17824.69432,18996.72357,19088.04636,20237.93729,22139.39024,22159.38795,21667.24315,21736.94376,22658.46176,22976.91686,22603.74724,23405.56163,26000.13855,28737.00838,30183.4631,31617.09984,34347.42894,36112.35518,33569.30129,34983.48739,37434.52002,37184.8135,37447.50456,37980.48611,35605.23919,36030.91319,37370.04899,39261.40951,39399.04923,
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.097241821,4.321335551,4.093800318,5.197985247,4.087796159,4.788848366,3.501209959,5.252957089,4.42381388,1.232710248,2.578161828,4.269943944,5.014974419,-0.01524539,-0.862905788,3.761496762,2.722283811,3.359805628,2.987570187,0.465348308,1.193059442,-0.539825553,1.98024333,3.770249422,2.922354544,2.219921603,2.735699325,3.793227189,2.970178416,2.197732901,0.421802581,1.1059026,0.327377606,2.224366662,1.866117238,2.257544058,2.646896763,2.058287324,2.427364038,3.251010939,0.662190342,0.794061175,1.306143303,2.470223611,2.097609561,2.336629014,1.961136044,-0.506579342,-4.118430203,2.264582163,1.3394291,0.660580686,0.86396656,1.375092386,1.754260443,1.059202672,1.875173533,1.618773347,1.111418295,
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16573.77962,17204.88122,17835.18941,18320.83675,19138.03789,19922.56301,20801.09889,21761.35286,22343.89237,23214.60318,24645.66302,25406.29343,26207.04407,26963.63214,28393.51998,29738.72853,31699.85755,33238.41757,34090.37985,33214.32324,34450.27903,35873.96771,36851.35435,38152.27927,39287.34904,40408.90764,41735.46544,43398.10737,44912.71382,46466.74394,
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83E+13,1.92E+13,2.01E+13,2.08E+13,2.19E+13,2.30E+13,2.42E+13,2.55E+13,2.64E+13,2.76E+13,2.95E+13,3.06E+13,3.18E+13,3.30E+13,3.50E+13,3.69E+13,3.96E+13,4.19E+13,4.33E+13,4.25E+13,4.44E+13,4.64E+13,4.80E+13,5.00E+13,5.18E+13,5.37E+13,5.58E+13,5.84E+13,6.08E+13,6.32E+13,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,1136274672,1139393810,1188752564,1378658506,1689096190,1933249000,1993195245,1946960346,1864552491,2044131563,1935167472,2100858184,2063823086,2162279879,2257935732,2432150642,2584584886,2843713419,3009657013,3472621042,3745866488,4016458662,4011894124,3427599030,3751048385,3463951694,3394755002,3569090602,4174439229,4815730279,5293122918,5561092889,6128480976,6542126816,5799153294,6433227567,7625069257,8096571827,8391851018,9113772923,8895487244,9313395708,10008508092,10379816021,10456001897,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.65138692,-0.649385218,6.837353913,-2.332434716,6.224757476,-3.857112613,0.805073926,4.869255308,4.131381521,0.0703436,5.225215758,2.941280102,4.833822578,3.814613296,2.938862369,-1.263282994,2.062084678,4.870041203,-0.711714918,1.232255442,1.935020724,2.000178627,3.919488667,2.237351386,2.511389047,1.144657912,1.780844347,-1.286242277,2.905283189,3.857862757,1.112710995,2.916236219,3.675299774,4.084451551,3.186091804,3.889067527,2.613652239,1.820091801,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,888.0469116,872.3994482,891.8582901,1013.314909,1215.546152,1361.145806,1371.582902,1308.571246,1224.542765,1314.225292,1221.203221,1305.226218,1265.457401,1310.1217,1351.291054,1435.46285,1501.585712,1624.124343,1688.807158,1915.575856,2033.925572,2149.662046,2118.834316,1787.875674,1933.538069,1765.114099,1710.63837,1779.138499,2058.558307,2348.481438,2551.175556,2647.044099,2879.026928,3032.336641,2652.479604,2905.02252,3401.31861,3568.80296,3654.826603,3919.673053,3776.199421,3899.580627,4132.18527,4223.958416,4192.973761,
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-4.918107905,-2.920029721,4.58869814,-4.135288331,4.579223874,-5.113774113,-0.389054677,3.58235388,2.694170657,-1.493875967,3.441294437,1.139120316,3.057672072,2.187856868,1.466688995,-2.568513055,0.800852241,3.634461607,-1.848056028,0.107756406,0.838372629,0.905253327,2.76777378,1.044569639,1.238285083,-0.176037024,0.422636705,-2.589293462,1.594640331,2.594083131,-0.08662495,1.688422434,2.380660523,2.735230262,1.77610636,2.440205343,1.140403732,0.336742542,
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.941538,2868.191745,3042.298429,3144.230617,3309.069739,3444.500573,3579.859527,3537.172054,3596.526165,3819.702737,3815.652108,3914.308229,4026.989093,4129.891266,4376.045478,4541.485456,4725.999503,4821.457774,4926.085111,4825.251765,4961.41879,5189.224476,5406.394254,5665.004243,6348.551185,6768.74732,6888.02054,7200.627288,7473.748705,7608.477583,
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810109494,4936837754,5326824208,5603396268,5998794131,6343712594,6688659658,6697437202,6895026189,7410192752,7488034111,7767929022,8078454225,8374783485,8973396329,9422574112,9928705850,10263263590,10627802027,10549515487,10987156177,11633193053,12265529895,13007421907,14761244909,15944948537,16450707671,17440538547,18365743433,18973230115,
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,47172093787,50333258390,53723107291,60428041357,69181538978,74298708607,62476963477,68735388741,72041947230,79197830853,85739817097,91198574993,91683239018,1.05E+11,1.27E+11,1.36E+11,1.33E+11,1.54E+11,1.75E+11,1.96E+11,2.36E+11,2.50E+11,2.59E+11,2.74E+11,2.73E+11,2.97E+11,3.14E+11,3.49E+11,3.75E+11,3.78E+11,4.07E+11,3.62E+11,3.85E+11,3.81E+11,4.32E+11,4.80E+11,5.25E+11,5.51E+11,5.58E+11,5.98E+11,6.30E+11,6.46E+11,6.78E+11,7.91E+11,9.17E+11,1.05E+12,1.20E+12,1.50E+12,1.53E+12,1.68E+12,2.06E+12,2.27E+12,2.30E+12,2.36E+12,2.58E+12,2.70E+12,2.92E+12,3.35E+12,3.45E+12,3.60E+12,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.092411435,3.300858432,5.397027888,7.683941622,-1.06482405,0.945532853,6.46383454,4.329619605,5.941767516,5.688043751,0.828260815,-1.537872925,3.737235477,2.203262987,7.382306892,2.383483122,6.456337431,6.024968493,-3.136576462,6.507988216,6.329614641,3.749885858,6.77767461,4.140520864,5.391444756,4.807159869,4.162275818,8.608640219,5.48787178,5.429049536,1.861542648,5.706645429,4.425702394,6.096768092,6.989914563,6.895377296,3.814298497,5.633230098,7.826881999,4.062669784,4.496537838,3.647415816,7.377364296,7.579822499,7.602138269,7.716583788,7.332365302,3.237683396,7.134107603,7.703500276,5.137576868,5.501985931,6.087552911,6.992602207,7.480328785,7.778358468,6.828651036,6.098621496,4.832489659,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,82.34783372,86.04862373,89.91398561,98.98150197,110.8779202,116.4879414,95.80237807,103.0656834,105.61753,113.5117357,120.1323437,124.9111369,122.7497669,137.1617813,162.3803522,169.8185796,161.9100856,183.1196036,203.4910669,222.5747882,262.0850021,271.3225987,274.1423643,283.4416147,275.5975686,292.8182415,303.0941799,328.9960271,345.6682279,341.1524851,359.2424738,312.6661479,324.9163194,315.0061414,349.8730878,380.3637468,407.7617026,419.3302843,416.9930171,438.3252968,453.2376044,455.8581365,469.7121815,538.7111364,613.9477974,691.6926144,774.8637936,959.3051362,959.4611971,1041.994394,1257.499439,1367.313138,1364.416403,1381.856627,1494.420765,1541.803686,1651.089463,1866.886067,1899.609233,1959.917165,
